"Date","Field_ID","Burkeetal2019_ID","DailyAvgBubbleFlux"
2013-08-28,"Field_R","H",16.36262294
2013-08-28,"Field_S","C",2.311891289
2013-08-29,"Field_A","E",80.7292538
2013-08-29,"Field_B","F",9.038172659
2013-08-29,"Field_E","B",0.005846507
2013-08-29,"Field_F","G",3.370501751
2013-08-29,"Field_C","D",6.503619998
2013-08-29,"Field_D","A",0.000572
2013-08-29,"Field_R","H",16.36262294
2013-08-29,"Field_S","C",2.311891289
2013-08-30,"Field_A","E",80.7292538
2013-08-30,"Field_B","F",9.038172659
2013-08-30,"Field_E","B",0.005846507
2013-08-30,"Field_F","G",3.370501751
2013-08-30,"Field_C","D",6.503619998
2013-08-30,"Field_D","A",0.000572
2013-08-30,"Field_R","H",16.36262294
2013-08-30,"Field_S","C",2.311891289
2013-08-31,"Field_A","E",32.89929758
2013-08-31,"Field_F","G",5.218764394
2013-08-31,"Field_B","F",4.618226277
2013-08-31,"Field_C","D",0.907186626
2013-08-31,"Field_E","B",0.004782676
2013-08-31,"Field_R","H",12.33065864
2013-08-31,"Field_D","A",0.001915632
2013-08-31,"Field_S","C",10.16081857
2013-09-01,"Field_A","E",32.89929758
2013-09-01,"Field_B","F",4.618226277
2013-09-01,"Field_F","G",5.218764394
2013-09-01,"Field_C","D",0.907186626
2013-09-01,"Field_E","B",0.004782676
2013-09-01,"Field_R","H",12.33065864
2013-09-01,"Field_D","A",0.001915632
2013-09-01,"Field_S","C",10.16081857
2013-09-02,"Field_A","E",32.89929758
2013-09-02,"Field_B","F",4.618226277
2013-09-02,"Field_F","G",5.218764394
2013-09-02,"Field_C","D",0.907186626
2013-09-02,"Field_E","B",0.004782676
2013-09-02,"Field_D","A",0.001915632
2013-09-02,"Field_R","H",12.33065864
2013-09-02,"Field_S","C",10.16081857
2013-09-03,"Field_A","E",32.89929758
2013-09-03,"Field_B","F",4.618226277
2013-09-03,"Field_F","G",5.218764394
2013-09-03,"Field_C","D",0.907186626
2013-09-03,"Field_E","B",0.004782676
2013-09-03,"Field_D","A",0.001915632
2013-09-03,"Field_R","H",12.33065864
2013-09-03,"Field_S","C",10.16081857
2013-09-04,"Field_A","E",32.89929758
2013-09-04,"Field_B","F",4.618226277
2013-09-04,"Field_F","G",5.218764394
2013-09-04,"Field_C","D",0.907186626
2013-09-04,"Field_E","B",0.004782676
2013-09-04,"Field_D","A",0.001915632
2013-09-04,"Field_R","H",12.33065864
2013-09-04,"Field_S","C",10.16081857
2013-09-05,"Field_A","E",32.89929758
2013-09-05,"Field_B","F",4.618226277
2013-09-05,"Field_F","G",5.218764394
2013-09-05,"Field_C","D",0.907186626
2013-09-05,"Field_E","B",0.004782676
2013-09-05,"Field_D","A",0.001915632
2013-09-05,"Field_R","H",12.33065864
2013-09-05,"Field_S","C",10.16081857
2013-09-06,"Field_A","E",32.89929758
2013-09-06,"Field_B","F",4.618226277
2013-09-06,"Field_C","D",0.907186626
2013-09-06,"Field_F","G",5.218764394
2013-09-06,"Field_E","B",0.004782676
2013-09-06,"Field_R","H",12.33065864
2013-09-06,"Field_D","A",0.001915632
2013-09-06,"Field_S","C",10.16081857
2013-09-07,"Field_A","E",11.16522912
2013-09-07,"Field_B","F",7.824608731
2013-09-07,"Field_C","D",2.698548577
2013-09-07,"Field_F","G",10.28613567
2013-09-07,"Field_E","B",0.007686568
2013-09-07,"Field_D","A",0.005047127
2013-09-07,"Field_R","H",67.97119757
2013-09-07,"Field_S","C",1.920443191
2013-09-08,"Field_A","E",11.16522912
2013-09-08,"Field_E","B",0.007686568
2013-09-08,"Field_F","G",10.28613567
2013-09-08,"Field_B","F",7.824608731
2013-09-08,"Field_C","D",2.698548577
2013-09-08,"Field_D","A",0.005047127
2013-09-08,"Field_R","H",67.97119757
2013-09-08,"Field_S","C",1.920443191
2013-09-09,"Field_A","E",11.16522912
2013-09-09,"Field_F","G",10.28613567
2013-09-09,"Field_E","B",0.007686568
2013-09-09,"Field_B","F",7.824608731
2013-09-09,"Field_C","D",2.698548577
2013-09-09,"Field_D","A",0.005047127
2013-09-09,"Field_R","H",67.97119757
2013-09-09,"Field_S","C",1.920443191
2013-09-10,"Field_A","E",11.16522912
2013-09-10,"Field_F","G",10.28613567
2013-09-10,"Field_B","F",7.824608731
2013-09-10,"Field_C","D",2.698548577
2013-09-10,"Field_E","B",0.007686568
2013-09-10,"Field_D","A",0.005047127
2013-09-10,"Field_R","H",67.97119757
2013-09-10,"Field_S","C",1.920443191
2013-09-11,"Field_A","E",11.16522912
2013-09-11,"Field_B","F",7.824608731
2013-09-11,"Field_F","G",10.28613567
2013-09-11,"Field_E","B",0.007686568
2013-09-11,"Field_D","A",0.005047127
2013-09-11,"Field_C","D",2.698548577
2013-09-11,"Field_R","H",67.97119757
2013-09-11,"Field_S","C",1.920443191
2013-09-12,"Field_A","E",11.16522912
2013-09-12,"Field_B","F",7.824608731
2013-09-12,"Field_F","G",10.28613567
2013-09-12,"Field_E","B",0.007686568
2013-09-12,"Field_C","D",2.698548577
2013-09-12,"Field_D","A",0.005047127
2013-09-12,"Field_R","H",67.97119757
2013-09-12,"Field_S","C",1.920443191
2013-09-13,"Field_A","E",11.16522912
2013-09-13,"Field_F","G",10.28613567
2013-09-13,"Field_B","F",7.824608731
2013-09-13,"Field_E","B",0.007686568
2013-09-13,"Field_C","D",2.698548577
2013-09-13,"Field_D","A",0.005047127
2013-09-13,"Field_R","H",67.97119757
2013-09-13,"Field_S","C",1.920443191
2013-09-14,"Field_A","E",3.347285959
2013-09-14,"Field_B","F",18.3840357
2013-09-14,"Field_F","G",10.28613567
2013-09-14,"Field_C","D",8.543678348
2013-09-14,"Field_E","B",0.004915724
2013-09-14,"Field_D","A",0.001490484
2013-09-14,"Field_R","H",19.33639215
2013-09-14,"Field_S","C",0.149221278
2013-09-15,"Field_A","E",3.347285959
2013-09-15,"Field_B","F",18.3840357
2013-09-15,"Field_F","G",10.28613567
2013-09-15,"Field_C","D",8.543678348
2013-09-15,"Field_E","B",0.004915724
2013-09-15,"Field_D","A",0.001490484
2013-09-15,"Field_R","H",19.33639215
2013-09-15,"Field_S","C",0.149221278
2013-09-16,"Field_A","E",3.347285959
2013-09-16,"Field_B","F",18.3840357
2013-09-16,"Field_F","G",10.28613567
2013-09-16,"Field_C","D",8.543678348
2013-09-16,"Field_E","B",0.004915724
2013-09-16,"Field_D","A",0.001490484
2013-09-16,"Field_R","H",19.33639215
2013-09-16,"Field_S","C",0.149221278
2013-09-17,"Field_A","E",3.347285959
2013-09-17,"Field_B","F",18.3840357
2013-09-17,"Field_F","G",10.28613567
2013-09-17,"Field_C","D",8.543678348
2013-09-17,"Field_E","B",0.004915724
2013-09-17,"Field_D","A",0.001490484
2013-09-17,"Field_R","H",19.33639215
2013-09-17,"Field_S","C",0.149221278
2013-09-18,"Field_A","E",3.347285959
2013-09-18,"Field_B","F",18.3840357
2013-09-18,"Field_F","G",10.28613567
2013-09-18,"Field_C","D",8.543678348
2013-09-18,"Field_E","B",0.004915724
2013-09-18,"Field_D","A",0.001490484
2013-09-18,"Field_R","H",19.33639215
2013-09-18,"Field_S","C",0.149221278
2013-09-19,"Field_A","E",3.347285959
2013-09-19,"Field_B","F",18.3840357
2013-09-19,"Field_F","G",10.28613567
2013-09-19,"Field_C","D",8.543678348
2013-09-19,"Field_E","B",0.004915724
2013-09-19,"Field_R","H",19.33639215
2013-09-19,"Field_D","A",0.001490484
2013-09-19,"Field_S","C",0.149221278
2013-09-20,"Field_A","E",6.12546479
2013-09-20,"Field_B","F",2.619562083
2013-09-20,"Field_C","D",7.425049112
2013-09-20,"Field_E","B",0.000285344
2013-09-20,"Field_D","A",8.33e-05
2013-09-20,"Field_R","H",28.01212351
2013-09-21,"Field_A","E",6.12546479
2013-09-21,"Field_B","F",2.619562083
2013-09-21,"Field_C","D",7.425049112
2013-09-21,"Field_E","B",0.000285344
2013-09-21,"Field_D","A",8.33e-05
2013-09-21,"Field_R","H",28.01212351
2013-09-22,"Field_A","E",6.12546479
2013-09-22,"Field_B","F",2.619562083
2013-09-22,"Field_E","B",0.000285344
2013-09-22,"Field_D","A",8.33e-05
2013-09-22,"Field_C","D",7.425049112
2013-09-22,"Field_R","H",28.01212351
2013-09-23,"Field_A","E",6.12546479
2013-09-23,"Field_C","D",7.425049112
2013-09-23,"Field_D","A",8.33e-05
2013-09-23,"Field_E","B",0.000285344
2013-09-23,"Field_B","F",2.619562083
2013-09-23,"Field_R","H",28.01212351
2013-09-24,"Field_C","D",7.425049112
2013-09-24,"Field_E","B",0.000285344
2013-09-24,"Field_D","A",8.33e-05
2013-09-24,"Field_A","E",6.12546479
2013-09-24,"Field_R","H",28.01212351
2013-09-24,"Field_B","F",2.619562083
2013-09-25,"Field_C","D",7.425049112
2013-09-25,"Field_E","B",0.000285344
2013-09-25,"Field_D","A",8.33e-05
2013-09-25,"Field_R","H",28.01212351
2013-09-25,"Field_A","E",6.12546479
2013-09-25,"Field_B","F",2.619562083
2013-09-26,"Field_R","H",28.01212351
2013-09-26,"Field_C","D",7.425049112
2013-09-26,"Field_E","B",0.000285344
2013-09-26,"Field_D","A",8.33e-05
2013-09-26,"Field_A","E",6.12546479
2013-09-26,"Field_B","F",2.619562083
2014-06-07,"Field_A","E",0
2014-06-07,"Field_B","F",24.41364425
2014-06-07,"Field_C","D",0
2014-06-07,"Field_E","B",0.181643206
2014-06-08,"Field_A","E",0.755781193
2014-06-08,"Field_B","F",24.41364425
2014-06-08,"Field_C","D",0
2014-06-08,"Field_E","B",0.181643206
2014-06-09,"Field_A","E",0.755781193
2014-06-09,"Field_B","F",24.41364425
2014-06-09,"Field_C","D",0
2014-06-09,"Field_E","B",0.181643206
2014-06-10,"Field_A","E",20.67733393
2014-06-10,"Field_B","F",10.72775713
2014-06-10,"Field_C","D",0.118677958
2014-06-10,"Field_E","B",0
2014-06-11,"Field_A","E",20.67733393
2014-06-11,"Field_B","F",49.47134545
2014-06-11,"Field_C","D",0
2014-06-11,"Field_E","B",0
2014-06-12,"Field_A","E",14.2477352
2014-06-12,"Field_B","F",13.21652023
2014-06-12,"Field_C","D",0
2014-06-12,"Field_E","B",0
2014-06-13,"Field_A","E",2.62930192
2014-06-13,"Field_B","F",5.856071201
2014-06-13,"Field_C","D",0
2014-06-13,"Field_E","B",0
2014-06-13,"Field_S","C",0
2014-06-13,"Field_R","H",0
2014-06-14,"Field_A","E",71.68293102
2014-06-14,"Field_B","F",10.74183412
2014-06-14,"Field_C","D",0
2014-06-14,"Field_E","B",0.117633915
2014-06-14,"Field_S","C",0
2014-06-14,"Field_R","H",0
2014-06-15,"Field_A","E",71.68293102
2014-06-15,"Field_B","F",10.74183412
2014-06-15,"Field_C","D",0
2014-06-15,"Field_S","C",0
2014-06-15,"Field_E","B",0.117633915
2014-06-15,"Field_R","H",0
2014-06-16,"Field_A","E",125.5219304
2014-06-16,"Field_B","F",4.802320174
2014-06-16,"Field_C","D",0
2014-06-16,"Field_E","B",0
2014-06-16,"Field_S","C",0.221735769
2014-06-16,"Field_R","H",0
2014-06-17,"Field_A","E",11.89418816
2014-06-17,"Field_B","F",17.32218416
2014-06-17,"Field_C","D",0
2014-06-17,"Field_E","B",0
2014-06-17,"Field_R","H",0
2014-06-17,"Field_S","C",38.66901387
2014-06-18,"Field_A","E",34.27530805
2014-06-18,"Field_B","F",0
2014-06-18,"Field_C","D",0
2014-06-18,"Field_S","C",5.378218442
2014-06-18,"Field_E","B",0.053032271
2014-06-18,"Field_R","H",0
2014-06-19,"Field_A","E",58.80549814
2014-06-19,"Field_B","F",6.455103445
2014-06-19,"Field_C","D",0
2014-06-19,"Field_E","B",0
2014-06-19,"Field_S","C",0
2014-06-19,"Field_R","H",0
2014-06-20,"Field_A","E",16.90594927
2014-06-20,"Field_B","F",2.022025857
2014-06-20,"Field_C","D",0
2014-06-20,"Field_E","B",0
2014-06-20,"Field_R","H",0
2014-06-20,"Field_S","C",0
2014-06-21,"Field_A","E",19.21437873
2014-06-21,"Field_B","F",2.487172077
2014-06-21,"Field_C","D",0.00454071
2014-06-21,"Field_E","B",0.00543297
2014-06-21,"Field_S","C",0.215804521
2014-06-21,"Field_R","H",0.010439052
2014-06-22,"Field_A","E",19.21437873
2014-06-22,"Field_B","F",2.487172077
2014-06-22,"Field_C","D",0.00454071
2014-06-22,"Field_S","C",0.215804521
2014-06-22,"Field_E","B",0.00543297
2014-06-22,"Field_R","H",0.010439052
2014-06-23,"Field_A","E",19.21437873
2014-06-23,"Field_B","F",2.487172077
2014-06-23,"Field_C","D",0.00454071
2014-06-23,"Field_S","C",0.215804521
2014-06-23,"Field_E","B",0.00543297
2014-06-23,"Field_R","H",0.010439052
2014-06-24,"Field_A","E",19.21437873
2014-06-24,"Field_B","F",2.487172077
2014-06-24,"Field_C","D",0.00454071
2014-06-24,"Field_S","C",0.215804521
2014-06-24,"Field_E","B",0.00543297
2014-06-24,"Field_R","H",0.010439052
2014-06-25,"Field_A","E",19.21437873
2014-06-25,"Field_B","F",2.487172077
2014-06-25,"Field_C","D",0.00454071
2014-06-25,"Field_S","C",0.215804521
2014-06-25,"Field_E","B",0.00543297
2014-06-25,"Field_R","H",0.010439052
2014-06-26,"Field_A","E",9.556265082
2014-06-26,"Field_B","F",49.96573983
2014-06-26,"Field_C","D",0
2014-06-26,"Field_S","C",0
2014-06-26,"Field_E","B",0.03559582
2014-06-26,"Field_R","H",0
2014-06-27,"Field_A","E",9.556265082
2014-06-27,"Field_B","F",49.96573983
2014-06-27,"Field_C","D",0
2014-06-27,"Field_S","C",0
2014-06-27,"Field_E","B",0.03559582
2014-06-27,"Field_R","H",0
2014-06-28,"Field_A","E",12.50907178
2014-06-28,"Field_B","F",29.07513801
2014-06-28,"Field_C","D",0.037475715
2014-06-28,"Field_S","C",3.150116001
2014-06-28,"Field_E","B",0.015668168
2014-06-28,"Field_R","H",0
2014-06-29,"Field_A","E",29.31579782
2014-06-29,"Field_B","F",52.49593207
2014-06-29,"Field_C","D",0.103381416
2014-06-29,"Field_S","C",5.649916909
2014-06-29,"Field_E","B",0.034501939
2014-06-29,"Field_R","H",0
2014-06-30,"Field_A","E",63.09403895
2014-06-30,"Field_B","F",26.47278282
2014-06-30,"Field_C","D",0
2014-06-30,"Field_S","C",0
2014-06-30,"Field_E","B",0.034501939
2014-06-30,"Field_R","H",0
2014-07-01,"Field_A","E",29.5892776
2014-07-01,"Field_B","F",23.78322004
2014-07-01,"Field_C","D",0.040020516
2014-07-01,"Field_S","C",2.540337051
2014-07-01,"Field_E","B",0.034501939
2014-07-01,"Field_R","H",6.610894513
2014-07-02,"Field_A","E",29.5892776
2014-07-02,"Field_B","F",23.78322004
2014-07-02,"Field_C","D",0.040020516
2014-07-02,"Field_S","C",2.540337051
2014-07-02,"Field_E","B",0.034501939
2014-07-02,"Field_R","H",6.610894513
2014-07-03,"Field_A","E",29.5892776
2014-07-03,"Field_B","F",23.78322004
2014-07-03,"Field_C","D",0.040020516
2014-07-03,"Field_S","C",2.540337051
2014-07-03,"Field_E","B",0.034501939
2014-07-03,"Field_R","H",6.610894513
2014-07-04,"Field_A","E",29.5892776
2014-07-04,"Field_B","F",23.78322004
2014-07-04,"Field_C","D",0.040020516
2014-07-04,"Field_E","B",0.034501939
2014-07-04,"Field_S","C",2.540337051
2014-07-04,"Field_R","H",6.610894513
2014-07-05,"Field_A","E",3.3e-06
2014-07-05,"Field_B","F",1.48e-05
2014-07-05,"Field_C","D",9.44e-07
2014-07-05,"Field_S","C",2.65e-07
2014-07-05,"Field_E","B",2.82e-06
2014-07-05,"Field_R","H",4.86e-07
2014-07-06,"Field_A","E",3.3e-06
2014-07-06,"Field_B","F",1.48e-05
2014-07-06,"Field_C","D",9.44e-07
2014-07-06,"Field_S","C",2.65e-07
2014-07-06,"Field_E","B",2.82e-06
2014-07-06,"Field_R","H",4.86e-07
2014-07-07,"Field_A","E",2.97228618
2014-07-07,"Field_B","F",29.00673043
2014-07-07,"Field_C","D",0.034444741
2014-07-07,"Field_S","C",4.640238989
2014-07-07,"Field_E","B",0.064199512
2014-07-07,"Field_R","H",0.031034605
2014-07-08,"Field_A","E",13.46710403
2014-07-08,"Field_B","F",20.18600939
2014-07-08,"Field_C","D",0
2014-07-08,"Field_S","C",4.853196724
2014-07-08,"Field_E","B",0
2014-07-08,"Field_R","H",0
2014-07-09,"Field_A","E",89.37146451
2014-07-09,"Field_B","F",25.32494277
2014-07-09,"Field_C","D",0.031363331
2014-07-09,"Field_S","C",0.752263639
2014-07-09,"Field_E","B",0.023829446
2014-07-09,"Field_R","H",0.012683153
2014-07-10,"Field_A","E",89.37146451
2014-07-10,"Field_B","F",25.32494277
2014-07-10,"Field_C","D",0.031363331
2014-07-10,"Field_S","C",0.752263639
2014-07-10,"Field_E","B",0.023829446
2014-07-10,"Field_R","H",0.012683153
2014-07-11,"Field_A","E",123.6183813
2014-07-11,"Field_B","F",60.75675004
2014-07-11,"Field_C","D",1.270511233
2014-07-11,"Field_E","B",0.01824824
2014-07-11,"Field_S","C",0.285610891
2014-07-11,"Field_R","H",4.641472205
2014-07-12,"Field_A","E",221.6583389
2014-07-12,"Field_B","F",66.4009589
2014-07-12,"Field_C","D",0.429110262
2014-07-12,"Field_E","B",0.037569225
2014-07-12,"Field_S","C",1.15764109
2014-07-12,"Field_R","H",0
2014-07-13,"Field_A","E",40.28076424
2014-07-13,"Field_B","F",82.91971305
2014-07-13,"Field_C","D",0.667656773
2014-07-13,"Field_E","B",0.072118292
2014-07-13,"Field_S","C",7.485121679
2014-07-13,"Field_R","H",13.53137113
2014-07-14,"Field_A","E",1257.099032
2014-07-14,"Field_B","F",120.1559117
2014-07-14,"Field_C","D",0.480321799
2014-07-14,"Field_E","B",0.057476015
2014-07-14,"Field_S","C",8.711165884
2014-07-14,"Field_R","H",2.759304929
2014-07-15,"Field_A","E",120.2055549
2014-07-15,"Field_B","F",235.0867824
2014-07-15,"Field_C","D",0.210831975
2014-07-15,"Field_E","B",0.071887475
2014-07-15,"Field_S","C",24.07054892
2014-07-15,"Field_R","H",75.80206522
2014-07-16,"Field_A","E",16.29651779
2014-07-16,"Field_B","F",47.27593661
2014-07-16,"Field_C","D",0.370143035
2014-07-16,"Field_E","B",0.006975453
2014-07-16,"Field_S","C",8.609825446
2014-07-16,"Field_R","H",10.2385073
2014-07-17,"Field_A","E",16.29651779
2014-07-17,"Field_B","F",47.27593661
2014-07-17,"Field_C","D",0.370143035
2014-07-17,"Field_E","B",0.014426743
2014-07-17,"Field_S","C",8.609825446
2014-07-17,"Field_R","H",17.76671629
2014-07-18,"Field_A","E",16.29651779
2014-07-18,"Field_B","F",47.27593661
2014-07-18,"Field_C","D",0.370143035
2014-07-18,"Field_E","B",0.014426743
2014-07-18,"Field_S","C",8.609825446
2014-07-18,"Field_R","H",17.76671629
2014-07-19,"Field_A","E",16.29651779
2014-07-19,"Field_B","F",47.27593661
2014-07-19,"Field_C","D",0.370143035
2014-07-19,"Field_E","B",0.014426743
2014-07-19,"Field_S","C",8.609825446
2014-07-19,"Field_R","H",17.76671629
2014-07-20,"Field_A","E",16.29651779
2014-07-20,"Field_B","F",47.27593661
2014-07-20,"Field_C","D",0.370143035
2014-07-20,"Field_E","B",0.014426743
2014-07-20,"Field_S","C",8.609825446
2014-07-20,"Field_R","H",17.76671629
2014-07-21,"Field_A","E",26.49050298
2014-07-21,"Field_B","F",90.23348462
2014-07-21,"Field_C","D",1.791008955
2014-07-21,"Field_S","C",4.379469014
2014-07-21,"Field_R","H",68.36358637
2014-07-22,"Field_A","E",108.9731737
2014-07-22,"Field_B","F",63.32313606
2014-07-22,"Field_C","D",4.650339372
2014-07-22,"Field_S","C",1.980705887
2014-07-22,"Field_R","H",111.8714671
2014-07-23,"Field_A","E",343.8808362
2014-07-23,"Field_B","F",40.15804669
2014-07-23,"Field_C","D",0.138962465
2014-07-23,"Field_S","C",6.987452719
2014-07-23,"Field_R","H",66.75048218
2014-07-24,"Field_A","E",38.92556903
2014-07-24,"Field_B","F",69.2040081
2014-07-24,"Field_C","D",15.78700404
2014-07-24,"Field_S","C",21.06274034
2014-07-24,"Field_R","H",90.59930526
2014-07-25,"Field_A","E",148.7976049
2014-07-25,"Field_C","D",14.62546631
2014-07-25,"Field_S","C",0.293323156
2014-07-25,"Field_R","H",168.3782669
2014-07-26,"Field_A","E",148.7976049
2014-07-26,"Field_B","F",59.83368895
2014-07-26,"Field_C","D",14.62546631
2014-07-26,"Field_S","C",0.293323156
2014-07-26,"Field_R","H",168.3782669
2014-07-27,"Field_A","E",148.7976049
2014-07-27,"Field_B","F",59.83368895
2014-07-27,"Field_C","D",14.62546631
2014-07-27,"Field_S","C",0.293323156
2014-07-27,"Field_R","H",168.3782669
2014-07-28,"Field_A","E",148.7976049
2014-07-28,"Field_B","F",59.83368895
2014-07-28,"Field_C","D",14.62546631
2014-07-28,"Field_S","C",0.293323156
2014-07-28,"Field_R","H",168.3782669
2014-07-29,"Field_A","E",136.163735
2014-07-29,"Field_B","F",49.16126144
2014-07-29,"Field_C","D",20.29803066
2014-07-29,"Field_S","C",0.293323156
2014-07-29,"Field_R","H",149.0652807
2014-07-30,"Field_A","E",136.163735
2014-07-30,"Field_B","F",49.16126144
2014-07-30,"Field_C","D",20.29803066
2014-07-30,"Field_S","C",0.293323156
2014-07-30,"Field_R","H",149.0652807
2014-07-31,"Field_A","E",80.49226029
2014-07-31,"Field_B","F",4.119198075
2014-07-31,"Field_C","D",0
2014-07-31,"Field_S","C",0
2014-07-31,"Field_R","H",151.26119
2014-08-01,"Field_A","E",80.49226029
2014-08-01,"Field_B","F",4.119198075
2014-08-01,"Field_C","D",0
2014-08-01,"Field_S","C",0
2014-08-01,"Field_R","H",151.26119
2014-08-02,"Field_A","E",25.86767449
2014-08-02,"Field_B","F",2.461942731
2014-08-02,"Field_C","D",22.09863154
2014-08-02,"Field_S","C",0.117012843
2014-08-02,"Field_R","H",40.43611636
2014-08-03,"Field_A","E",25.86767449
2014-08-03,"Field_B","F",2.461942731
2014-08-03,"Field_C","D",22.09863154
2014-08-03,"Field_S","C",0.117012843
2014-08-03,"Field_R","H",40.43611636
2014-08-04,"Field_A","E",25.86767449
2014-08-04,"Field_B","F",2.461942731
2014-08-04,"Field_C","D",22.09863154
2014-08-04,"Field_S","C",0.117012843
2014-08-04,"Field_R","H",40.43611636
2014-08-05,"Field_A","E",61.28304361
2014-08-05,"Field_B","F",11.88776493
2014-08-05,"Field_C","D",33.91398948
2014-08-05,"Field_S","C",0
2014-08-05,"Field_R","H",94.27000052
2014-08-06,"Field_A","E",47.31981331
2014-08-06,"Field_B","F",6.739784567
2014-08-06,"Field_C","D",43.48489652
2014-08-06,"Field_S","C",0.706314774
2014-08-06,"Field_R","H",137.1965567
2014-08-07,"Field_A","E",47.31981331
2014-08-07,"Field_B","F",6.739784567
2014-08-07,"Field_C","D",43.48489652
2014-08-07,"Field_S","C",0.706314774
2014-08-07,"Field_R","H",137.1965567
2014-08-08,"Field_A","E",61.64156586
2014-08-08,"Field_B","F",16.68053721
2014-08-08,"Field_C","D",16.51855842
2014-08-08,"Field_R","H",45.03014453
2014-08-08,"Field_S","C",0.706314774
2014-08-09,"Field_A","E",153.654533
2014-08-09,"Field_B","F",8.21999396
2014-08-09,"Field_C","D",92.10279884
2014-08-09,"Field_R","H",194.086281
2014-08-09,"Field_S","C",0.706314774
2014-08-10,"Field_A","E",10.56981582
2014-08-10,"Field_B","F",2.293824922
2014-08-10,"Field_C","D",7.368607054
2014-08-10,"Field_S","C",118.5457334
2014-08-10,"Field_R","H",84.52553894
2014-08-11,"Field_A","E",10.56981582
2014-08-11,"Field_B","F",2.293824922
2014-08-11,"Field_C","D",7.368607054
2014-08-11,"Field_S","C",118.5457334
2014-08-11,"Field_R","H",84.52553894
2014-08-12,"Field_A","E",47.96180835
2014-08-12,"Field_B","F",12.78901488
2014-08-12,"Field_S","C",0
2014-08-12,"Field_C","D",7.456228786
2014-08-12,"Field_R","H",50.80006289
2014-08-13,"Field_A","E",38.65920067
2014-08-13,"Field_B","F",21.24484473
2014-08-13,"Field_C","D",20.28163069
2014-08-13,"Field_S","C",0
2014-08-13,"Field_R","H",204.2374484
2014-08-14,"Field_A","E",38.65920067
2014-08-14,"Field_B","F",21.24484473
2014-08-14,"Field_C","D",20.28163069
2014-08-14,"Field_S","C",0
2014-08-14,"Field_R","H",204.2374484
2014-08-15,"Field_A","E",24.45867701
2014-08-15,"Field_B","F",7.239377653
2014-08-15,"Field_C","D",4.7330163
2014-08-15,"Field_S","C",0
2014-08-15,"Field_R","H",39.21461235
2014-08-16,"Field_A","E",192.7079381
2014-08-16,"Field_C","D",4.523046346
2014-08-16,"Field_S","C",0
2014-08-16,"Field_B","F",4.074059715
2014-08-16,"Field_R","H",59.73624904
2014-08-17,"Field_A","E",192.7079381
2014-08-17,"Field_C","D",4.523046346
2014-08-17,"Field_S","C",0
2014-08-17,"Field_B","F",4.074059715
2014-08-17,"Field_R","H",59.73624904
2014-08-18,"Field_A","E",36.07424464
2014-08-18,"Field_B","F",0.093458005
2014-08-18,"Field_S","C",0.038597707
2014-08-18,"Field_C","D",4.44241719
2014-08-18,"Field_R","H",69.37878237
2014-08-19,"Field_A","E",36.07424464
2014-08-19,"Field_B","F",0
2014-08-19,"Field_C","D",4.44241719
2014-08-19,"Field_S","C",0.038597707
2014-08-19,"Field_R","H",69.37878237
2014-08-20,"Field_A","E",18.75407085
2014-08-20,"Field_B","F",0.198041176
2014-08-20,"Field_C","D",0.52892212
2014-08-20,"Field_S","C",0
2014-08-20,"Field_R","H",20.00967409
2014-08-21,"Field_A","E",18.75407085
2014-08-21,"Field_C","D",0.52892212
2014-08-21,"Field_B","F",0.198041176
2014-08-21,"Field_S","C",0
2014-08-21,"Field_R","H",20.00967409
2014-08-22,"Field_A","E",57.90432573
2014-08-22,"Field_B","F",0.51674752
2014-08-22,"Field_C","D",1.429375791
2014-08-22,"Field_S","C",0
2014-08-22,"Field_R","H",9.922826261
2014-08-23,"Field_A","E",57.90432573
2014-08-23,"Field_B","F",0.51674752
2014-08-23,"Field_C","D",2.806941657
2014-08-23,"Field_S","C",0
2014-08-23,"Field_R","H",9.922826261
2014-08-24,"Field_A","E",8.080639547
2014-08-24,"Field_C","D",0.349415924
2014-08-24,"Field_S","C",0.313294892
2014-08-24,"Field_R","H",12.18333482
2014-08-25,"Field_A","E",8.080639547
2014-08-25,"Field_S","C",0.313294892
2014-08-25,"Field_C","D",0.349415924
2014-08-25,"Field_R","H",12.18333482
2014-08-26,"Field_A","E",42.96042276
2014-08-26,"Field_S","C",0
2014-08-26,"Field_C","D",4.445045734
2014-08-26,"Field_R","H",4.117285146
2014-08-27,"Field_A","E",42.96042276
2014-08-27,"Field_S","C",0
2014-08-27,"Field_C","D",4.445045734
2014-08-27,"Field_R","H",4.117285146
2014-08-28,"Field_A","E",2.441694064
2014-08-28,"Field_S","C",0
2014-08-28,"Field_B","F",6.018713309
2014-08-28,"Field_C","D",0.953354988
2014-08-28,"Field_R","H",1.506821471
2014-08-29,"Field_A","E",2.441694064
2014-08-29,"Field_B","F",6.018713309
2014-08-29,"Field_S","C",0
2014-08-29,"Field_C","D",0.953354988
2014-08-29,"Field_R","H",1.506821471
2014-08-30,"Field_A","E",5.847510521
2014-08-30,"Field_S","C",0
2014-08-30,"Field_B","F",35.23458257
2014-08-30,"Field_C","D",2.580320406
2014-08-30,"Field_R","H",6.240687721
2014-08-31,"Field_A","E",5.847510521
2014-08-31,"Field_S","C",0
2014-08-31,"Field_B","F",35.23458257
2014-08-31,"Field_C","D",2.580320406
2014-08-31,"Field_R","H",6.240687721
2014-09-01,"Field_A","E",53.6769746
